seed,event_id,case_id,source_kind,attack_type,ground_truth_attack_type,direction,ground_truth_malicious
1004,wdet-1f5c4bd99efe14bbff8612a3,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-1ff00bd1e401c64978f8faa4,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-20a979331d8390df9659c0e6,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-210af8f61d362e6ff6778b39,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-21c641d8d59e2a3dbd92a607,case-1004-veh_017-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-21f56e6aef6e067ee1868968,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-22b05a79ce02a06894d3e6f3,case-1004-veh_005-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-2344dcad8fccf59205a567eb,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-241b8edf8a53b391c3444adc,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-29b39f1f04232360319d2f77,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-2b5535a76926514efc74db1f,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-30d51392d73488212ad37116,case-1004-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-317eae01742d4699db697fb9,case-1004-veh_015-w0004,vehicle_witness,position_offset,benign,-1,0
1004,wdet-31e98e430c4d03ad2abd435e,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-321497852ca3241305ad1c35,case-1004-veh_021-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-3437af8b981c8b36c0647969,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-36883618ace53dfaceca76f2,case-1004-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,1,1
1004,wdet-388c5a475ec802098b36c13c,case-1004-veh_017-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-3db76b0e227e04f1900952c6,case-1004-veh_002-w0004,vehicle_witness,position_offset,position_offset,1,1
1004,wdet-4076e6c017611aeda628ca42,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-4127aeb2ca345344c751b555,case-1004-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-4155fd5894ceb12e7acf15c1,case-1004-veh_006-w0004,vehicle_witness,replay,replay,1,1
1004,wdet-419e3affb6810e9845aa6174,case-1004-veh_000-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-4358fc14ea1acc02390adeed,case-1004-veh_017-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-45269f99d2538714a68c51b1,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-454fd09db6593aca319b7777,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-47b3d154ac9c7bc51d7a9b1e,case-1004-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,1,1
1004,wdet-47fff57e46d322f1e994ddda,case-1004-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,1,1
1004,wdet-48b82c497e1023ff8ad58340,case-1004-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-499c7d55bbdc351a6024bf11,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-4a261809b8b0b7ff561ddb04,case-1004-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-4a2eb588cf903ec7c7f7a76d,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-4f7bfa95e51b3ad5ef049616,case-1004-veh_012-w0004,vehicle_witness,false_denm,false_denm,1,1
1004,wdet-508b8921b2b890088897caf7,case-1004-veh_005-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-52128277b55355a5eb1a0d2a,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-52fa71357ed6292f417ae0c0,case-1004-veh_022-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-55f38edd13ce46c0bd265e5c,case-1004-veh_000-w0004,vehicle_witness,benign,benign,1,0
1004,wdet-5c811eb8fff6ca1dee76bdbf,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-5e10f492ab5241c65b620d01,case-1004-veh_009-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-5e225a11a86fa0eed6c7d81c,case-1004-veh_005-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-5e2b9599cc8bf2ebca0f40c8,case-1004-veh_015-w0004,vehicle_witness,position_offset,benign,-1,0
1004,wdet-5e8f740b982720c68c5d81e4,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-5f4a4c0d0151faea57036eba,case-1004-veh_000-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-60247da631fc52d08e23ae2f,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-6065ff8a7d60eb18e236f156,case-1004-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-60a08de6941de0d527f4ae11,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-60a680ae8a11b2ef086b7241,case-1004-veh_011-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-619965362e7e1e1a71f09fa8,case-1004-veh_015-w0004,vehicle_witness,position_offset,benign,-1,0
1004,wdet-61ca6dbff9b80bd6fd037065,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-62e86fe799aaae4909db3849,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-631b9415c265812cef1e026c,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-642f434f937ee5eb91e3c658,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-6463c8651d5c61bd59283131,case-1004-veh_017-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-66d6fcdbaf4921bd4418a415,case-1004-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-68aed5a7d1438314bc5753e6,case-1004-veh_006-w0004,vehicle_witness,replay,replay,1,1
1004,wdet-68cb3fead76518955d29ecc5,case-1004-veh_001-w0004,vehicle_witness,benign,benign,1,0
1004,wdet-696d8217571820cfabb06cc9,case-1004-veh_005-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-6ab24b8a03ae2e9ca93bc73a,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-6ec8df74730af74ac23914af,case-1004-veh_012-w0004,vehicle_witness,false_denm,false_denm,1,1
1004,wdet-70e04ecfe78465bf6a10529b,case-1004-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-7156e7d8bb13eb0332f97efd,case-1004-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,1,1
1004,wdet-74023b7e280a3430dec15559,case-1004-veh_017-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-750aa3fa8875faf25fb65242,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-75e31a3fdd38f04b5ed2f304,case-1004-veh_022-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-75e56782c6d70dba87b2fc3e,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-773ae23e46bb945802c14d6d,case-1004-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,-1,1
1004,wdet-7943f975b7b6534ea20acfd7,case-1004-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-79f9497896264b1a25bd07d4,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-79fed0b7444175ee39c08514,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-7bf5e305d4a23b6069632485,case-1004-veh_011-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-7c575804c2313fedd1b33c19,case-1004-veh_019-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-7f1a4c08ce6e16632c587824,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-80056693b6d506a9ba578985,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-8145e906e1f35ba4515dff15,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-8244f8b5311027f7c40c0f55,case-1004-veh_007-w0004,vehicle_witness,benign,benign,1,0
1004,wdet-83d32b057caf5c92908c5e24,case-1004-veh_022-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-844f9fdb6fce5c4a6e39b828,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-8768d9e281803823b9be672c,case-1004-veh_019-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-88cafe5dfd644cc48097532d,case-1004-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-896ec1a462c233116e5cfa04,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-898ff8747da4abaabbd2872f,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-8a77f4fd53acd5079dfb2dbf,case-1004-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-8ac8ea51121168c7f74d92d7,case-1004-veh_012-w0004,vehicle_witness,false_denm,false_denm,1,1
1004,wdet-8acef5121ef119b1a026f919,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-8c1e0fe0f91be31c805091fd,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-8cd3ac179724bbcd61a31861,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-8dc12f78ed34600ce76002ed,case-1004-veh_012-w0004,vehicle_witness,false_denm,false_denm,1,1
1004,wdet-8dd84f12959884b092da9eff,case-1004-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1004,wdet-8f0cd5a97354b2869a439ed5,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-8f7be3ffb885d9aac8304f93,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-9133a32055e7b194123c29c4,case-1004-veh_002-w0004,vehicle_witness,position_offset,position_offset,1,1
1004,wdet-9256f24dcef7d2e9f521c0cc,case-1004-veh_006-w0004,vehicle_witness,replay,replay,1,1
1004,wdet-9466757617ec19a95b58d8d4,case-1004-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-965f3a7632060ccd4239822e,case-1004-veh_007-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-97e013b0179cf2214291c7f7,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-98975acb820f8671788d6b38,case-1004-veh_022-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-9b90b2665a8a65bf17f627f5,case-1004-veh_009-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-9c5e9d6149233d41da2378d9,case-1004-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,1,1
1004,wdet-9eed6e860885038752726b79,case-1004-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-9f9887ddd8bc9022a04c943e,case-1004-veh_017-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-a03f432744fd22e90f9a7a97,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-a14054bc78c5133487c5b2cf,case-1004-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1004,wdet-a2359d12e2ec5e982c1d6450,case-1004-veh_009-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-a4904b0d8f74a1733a09962e,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-a4b65d1016d1677ae356abbb,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-a69af642e526a3dbc978a55f,case-1004-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,-1,1
1004,wdet-a6a0de3974ecaa5af844b05d,case-1004-veh_012-w0004,vehicle_witness,false_denm,false_denm,1,1
1004,wdet-a7160fdbb757bdefbbe700b9,case-1004-veh_012-w0004,vehicle_witness,false_denm,false_denm,1,1
1004,wdet-a7db957607552ff5e797908c,case-1004-veh_003-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-a830f0c26c01e3bc2d87dc5a,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-ac2811d874b1415991deb3ab,case-1004-veh_000-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-ad1bcf7a863e5f496c85a62a,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-ad2a906e4eb55e5256c4b7c0,case-1004-veh_009-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-ad37240e08642c7dd96a97d9,case-1004-veh_009-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-ad42db7ee7558f20c9d41a76,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-ada049f628e3647d2e2406f7,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-b04c09ef8bc518927fd77819,case-1004-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1004,wdet-b245f590a04866519bd6b00b,case-1004-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-b2d1c216b36a717375908238,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-b465457822de71b994a87f2a,case-1004-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-b55461d82a8157eb11018f9f,case-1004-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-b5804deb22cf52fd9789f355,case-1004-veh_015-w0004,vehicle_witness,position_offset,benign,-1,0
1004,wdet-b864b1a83f619b2552cf0250,case-1004-veh_002-w0004,vehicle_witness,position_offset,position_offset,1,1
1004,wdet-b931c92c07a15347d670729a,case-1004-veh_002-w0004,vehicle_witness,position_offset,position_offset,1,1
1004,wdet-b98b2b1f465af4ff1b5c4fdc,case-1004-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-b990458bf3c0f8a407ee99c5,case-1004-veh_015-w0004,vehicle_witness,position_offset,benign,-1,0
1004,wdet-bcc6dc25bcccdc85a4b61da9,case-1004-veh_022-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-bdcbcdb9b30506a56bcf528a,case-1004-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-bf93031fde11afa8c5b08550,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-c0694e80cdaf8d636c8dec7c,case-1004-veh_006-w0004,vehicle_witness,replay,replay,1,1
1004,wdet-c21aff536464c489c17d89b9,case-1004-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-c26266bd9b8e6f5f259f0397,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-c38a62f46ccc8b31ada7144a,case-1004-veh_003-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-c4440a8fbb007188b9c4f3b9,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-c56395ad2187bbe836e05545,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-c5b9eae05b91a0f7d12aa397,case-1004-veh_005-w0004,vehicle_witness,benign,benign,1,0
1004,wdet-c5c1795e4ef7ffd06fdd2b5b,case-1004-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-c8afa8e45aab5f7f662031af,case-1004-veh_002-w0004,vehicle_witness,position_offset,position_offset,1,1
1004,wdet-cb06b6855116c95e4914b9d0,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-cd5ccf1ab162314049b3ddc4,case-1004-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-ce83a2b3a2087d8ad4438cbf,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-cf67e92cfade838d8c3367e9,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-d0b3f60d45eeacc49799a137,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-d59cb09e68ec637fe62e63a8,case-1004-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-d69f685e56bd05ea60500c63,case-1004-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-d6ba429380d998da8bb481fe,case-1004-veh_007-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-d757fb6e7482bca068df4907,case-1004-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1004,wdet-db861fc212dc176d22ed2f27,case-1004-veh_023-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-dd676b0eaeb43abe8238615a,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-dd75d3be2fd3273638603bd7,case-1004-veh_021-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-e0b8d159f45da6884058877f,case-1004-veh_015-w0004,vehicle_witness,position_offset,benign,-1,0
1004,wdet-e203350fdd5f65c801757e19,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-e29266bc127ebff672dc2f37,case-1004-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-e38514db23734ea075e54445,case-1004-veh_006-w0004,vehicle_witness,replay,replay,1,1
1004,wdet-e4ec4a919dccebb60712d81f,case-1004-veh_006-w0004,vehicle_witness,replay,replay,-1,1
1004,wdet-e6424d4f0317f20b42593577,case-1004-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-e957a592274b1f3bf8a271a8,case-1004-veh_007-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-ea8ac793d4cd701fd847123b,case-1004-veh_005-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-ec1f7474f385accbd17638d4,case-1004-veh_015-w0004,vehicle_witness,position_offset,benign,-1,0
1004,wdet-ec5a83f0f862a1addf915831,case-1004-veh_019-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-f08bed70278f4595430a1fa1,case-1004-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-f1cd5d158356410e0d198047,case-1004-veh_012-w0004,vehicle_witness,false_denm,false_denm,1,1
1004,wdet-f225de557e6dd9d906784d1f,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-f2f829ea62ff348e7267df8a,case-1004-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1004,wdet-f40bd7bdf9663ce26aca6c0e,case-1004-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-f4dfec83fbd0a42c6cffea99,case-1004-veh_023-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-f585e6b635286c7aeda07de4,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
1004,wdet-f5a349c4fd63d3f75efcf441,case-1004-veh_007-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-f74338799e19b5b68d1a5aa5,case-1004-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-f7493d866c6a9291d30240a6,case-1004-veh_000-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-f74ee1cafa0070df0ae811b2,case-1004-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1004,wdet-f78c75ae81baea7c42ab0841,case-1004-veh_011-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-f883540370e89a3a88b6d446,case-1004-veh_019-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-fb49e3954c4b0f49e9e3f245,case-1004-veh_006-w0004,vehicle_witness,replay,replay,1,1
1004,wdet-fcfdc1c2aec58f0f0801f67c,case-1004-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1004,wdet-fd64b923049b2573631f6481,case-1004-veh_012-w0004,vehicle_witness,false_denm,false_denm,1,1
1004,wdet-fdf089ad9e79a86755d5a2bd,case-1004-veh_011-w0004,vehicle_witness,benign,benign,-1,0
1004,det-01ad2e3e2570502cfa618674,case-1004-veh_016-w0004,rsu,benign,benign,-1,0
1004,det-01d5404307725fde6539d88f,case-1004-veh_002-w0004,rsu,position_offset,position_offset,1,1
1004,det-0b4b88dcd6971822819c0bf3,case-1004-veh_020-w0004,rsu,benign,benign,-1,0
1004,det-10901270eea35bb1cf631a90,case-1004-veh_000-w0004,rsu,benign,benign,-1,0
1004,det-112e6f6bd4eb9204b6311eb8,case-1004-veh_005-w0004,rsu,benign,benign,-1,0
1004,det-12472ec1a962984aba23cee5,case-1004-veh_012-w0004,rsu,false_denm,false_denm,0,1
1004,det-180b4f17e6fb87b802cb1e83,case-1004-veh_015-w0004,rsu,position_offset,benign,-1,0
1004,det-1a6eb32f2a4bc9adc1c22f69,case-1004-veh_010-w0004,rsu,flood,flood,-1,1
1004,det-1ee13c3661e8e6c78d653322,case-1004-veh_001-w0004,rsu,benign,benign,-1,0
1004,det-231caacf37bb6c3f843b9ca1,case-1004-veh_004-w0004,rsu,speed_offset,speed_offset,1,1
1004,det-28e53812a7a9e2c75af9372b,case-1004-veh_014-w0004,rsu,mixed,mixed,1,1
1004,det-30aca44222fd2c233f813403,case-1004-veh_021-w0004,rsu,benign,benign,-1,0
1004,det-3635a2941049673fac877546,case-1004-veh_014-w0004,rsu,mixed,mixed,1,1
1004,det-38d68be73d899ef8204f7307,case-1004-veh_010-w0004,rsu,flood,flood,-1,1
1004,det-3978288e4b2680216815c353,case-1004-veh_010-w0004,rsu,flood,flood,1,1
1004,det-3a60a3aed1386593a7e1b74e,case-1004-veh_018-w0004,rsu,benign,benign,-1,0
1004,det-41a031ed64e96f0a67c49804,case-1004-veh_010-w0004,rsu,flood,flood,1,1
1004,det-4572990c197f7db7a463146a,case-1004-veh_012-w0004,rsu,false_denm,false_denm,0,1
1004,det-47f4099511c8f803d53a18f0,case-1004-veh_005-w0004,rsu,benign,benign,-1,0
1004,det-4c3c484746f84eb9bd6bab4a,case-1004-veh_017-w0004,rsu,benign,benign,-1,0
1004,det-4db47cd6d9756a1fcfb2911c,case-1004-veh_002-w0004,rsu,position_offset,position_offset,1,1
1004,det-4ebc260cffe8837236acf6d0,case-1004-veh_013-w0004,rsu,benign,benign,-1,0
1004,det-539a528b000ba7c0058320e6,case-1004-veh_009-w0004,rsu,benign,benign,-1,0
1004,det-5621a8b00bdc9d477af6127b,case-1004-veh_010-w0004,rsu,flood,flood,1,1
1004,det-594272305f8ee0ca1f9ef3bf,case-1004-veh_006-w0004,rsu,replay,replay,1,1
1004,det-59c0068664caa87875e9b9f5,case-1004-veh_018-w0004,rsu,benign,benign,-1,0
1004,det-5c9f23089d615c75a54fe710,case-1004-veh_003-w0004,rsu,benign,benign,-1,0
1004,det-5ee51bb268c4420d31cadf03,case-1004-veh_014-w0004,rsu,mixed,mixed,1,1
1004,det-617276d18c7369573c996319,case-1004-veh_004-w0004,rsu,speed_offset,speed_offset,1,1
1004,det-6852c842a5713db40cf8b527,case-1004-veh_007-w0004,rsu,benign,benign,-1,0
1004,det-70733ed7686327379aca7a82,case-1004-veh_019-w0004,rsu,benign,benign,-1,0
1004,det-715fd88b62396ab5783a7b23,case-1004-veh_009-w0004,rsu,benign,benign,-1,0
1004,det-719c69de45db38be72f1ae97,case-1004-veh_010-w0004,rsu,flood,flood,1,1
1004,det-78db8b3d5e4c4925afb4b9e5,case-1004-veh_021-w0004,rsu,benign,benign,-1,0
1004,det-7a9e7c5c4481b8a75324fb3f,case-1004-veh_009-w0004,rsu,benign,benign,-1,0
1004,det-96b1c58600a660ac907d6e3f,case-1004-veh_019-w0004,rsu,benign,benign,-1,0
1004,det-9808b326f69d9511c2166b2b,case-1004-veh_014-w0004,rsu,mixed,mixed,1,1
1004,det-9f5ca3280044241addb2717d,case-1004-veh_014-w0004,rsu,mixed,mixed,1,1
1004,det-9fbaa01e994438e4af23de1f,case-1004-veh_010-w0004,rsu,flood,flood,1,1
1004,det-a8b933e06e7949f62075ed4d,case-1004-veh_022-w0004,rsu,benign,benign,-1,0
1004,det-aa16ac3eb5983da6ff97c2f5,case-1004-veh_006-w0004,rsu,replay,replay,1,1
1004,det-aa88e24d9f5ed8defaddba93,case-1004-veh_007-w0004,rsu,benign,benign,-1,0
1004,det-aa923c8108487f64b0b04f80,case-1004-veh_014-w0004,rsu,mixed,mixed,1,1
1004,det-ac6998ddc9c2fd115d8f2d66,case-1004-veh_022-w0004,rsu,benign,benign,-1,0
1004,det-ade82cd9db3a1c6404ca2c12,case-1004-veh_010-w0004,rsu,flood,flood,1,1
1004,det-b0d4c792cb7a2edf4120cc97,case-1004-veh_020-w0004,rsu,benign,benign,-1,0
1004,det-b7b23dedf17ae720b00f9315,case-1004-veh_020-w0004,rsu,benign,benign,-1,0
1004,det-c0ade6ab297a6e54a1a9b5ba,case-1004-veh_007-w0004,rsu,benign,benign,-1,0
1004,det-c32ace9c068528e657e29310,case-1004-veh_015-w0004,rsu,position_offset,benign,-1,0
1004,det-c5cf3c046784dd4ed7e69f8d,case-1004-veh_010-w0004,rsu,flood,flood,1,1
1004,det-c8707df489b37833f3764309,case-1004-veh_011-w0004,rsu,benign,benign,-1,0
1004,det-cb5a4e20ff8f213224f4f9ef,case-1004-veh_010-w0004,rsu,flood,flood,1,1
1004,det-cb7e7a36e2b505eafadb834a,case-1004-veh_000-w0004,rsu,benign,benign,-1,0
1004,det-cc780645c14b33f3e044ad11,case-1004-veh_014-w0004,rsu,mixed,mixed,1,1
1004,det-cfc0b5b6efce7667aad5a357,case-1004-veh_001-w0004,rsu,benign,benign,-1,0
1004,det-d33bb8b2c0c7f7f279b44be5,case-1004-veh_017-w0004,rsu,benign,benign,-1,0
1004,det-d879b26e05462509ae96ba00,case-1004-veh_023-w0004,rsu,benign,benign,-1,0
1004,det-e04405efc79dfcd1f95906f8,case-1004-veh_003-w0004,rsu,benign,benign,-1,0
1004,det-e163cbb41516174fb9bfc8b5,case-1004-veh_022-w0004,rsu,benign,benign,-1,0
1004,det-e216ae8bee85e2850869dea4,case-1004-veh_014-w0004,rsu,mixed,mixed,1,1
1004,det-e3b86e70dd0e91a23a5385c8,case-1004-veh_013-w0004,rsu,benign,benign,-1,0
1004,det-e7894f3b4e6c6157da23a1ee,case-1004-veh_008-w0004,rsu,certificate_tamper,certificate_tamper,1,1
1004,det-eb0c7076216333dea3ab7b94,case-1004-veh_023-w0004,rsu,benign,benign,-1,0
1004,det-f1938832dcdcd88fd4ea7f8c,case-1004-veh_016-w0004,rsu,benign,benign,-1,0
1004,det-f534cc9fa6a8b7a4debf1171,case-1004-veh_008-w0004,rsu,certificate_tamper,certificate_tamper,1,1
1004,det-f83f46c612c127bc7c75cc49,case-1004-veh_005-w0004,rsu,benign,benign,-1,0
1004,det-fdf2745e05a87572cd421a5c,case-1004-veh_011-w0004,rsu,benign,benign,-1,0
1004,wdet-002ae1ca7091673b867ef959,case-1004-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-00711b7e70dc3620ffa09526,case-1004-veh_006-w0004,vehicle_witness,replay,replay,-1,1
1004,wdet-03940289d1a8f8a401560060,case-1004-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-05d3dd1c928729bf8a54b7bd,case-1004-veh_019-w0004,vehicle_witness,benign,benign,-1,0
1004,wdet-08381c22ebdf7a34c5243c05,case-1004-veh_010-w0004,vehicle_witness,flood,flood,1,1
