architecture,TP,FP,TN,FN,trust_precision,malicious_revocation_recall,false_revocation_rate,malicious_acceptance_rate,specificity,trust_f1,mcc,detection_latency_p95_ms,qualification_latency_p95_ms,consensus_latency_p95_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ledger_consistency_delay_p95_ms,messages_total,messages_per_decision,bytes_total,bytes_per_decision,retransmissions,mean_queue_delay_ms,packet_delivery_ratio,consensus_success_rate,consensus_liveness_failures,safety_violations,view_changes,ledger_blocks,ledger_consistent,state_recoveries,false_revocations_from_compromise,runtime_seconds,topology,vehicle_count,seed,backhaul_extra_latency_ms,cpu_time_seconds,peak_memory_kb
central_crn_operational_0ms,25,2,232,7,0.9259259259259259,0.78125,0.008547008547008548,0.21875,0.9914529914529915,0.847457627118644,0.8323666646724434,7750.0,14235.493798299312,0.0,14095.430614564126,14264.265869105495,14303.539689140505,1.0000000000012221,11047,41.53007518796993,7777088,29237.17293233083,210,5970.719451073042,0.9809903141124288,,0,0,0,27,1,0,0,2.7702974999847356,corridor,40,1007,0.0,2.75,9733.2783203125
distributed_crn_honest,24,2,232,8,0.9230769230769231,0.75,0.008547008547008548,0.25,0.9914529914529915,0.8275862068965517,0.8122210574969772,7750.0,14452.428835686742,513.9886876795127,14276.166027949543,14700.329405185135,14750.552690367465,15.814265203671685,8611,32.37218045112782,9265376,34832.240601503756,174,4867.232187452324,0.9797932876553246,1.0,0,0,0,26,1,0,0,4.291499099985231,corridor,40,1008,0.0,4.265625,9317.611328125
central_crn_available_0ms,24,2,232,8,0.9230769230769231,0.75,0.008547008547008548,0.25,0.9914529914529915,0.8275862068965517,0.8122210574969772,7750.0,14237.128423431339,0.0,14093.969243687427,14259.695806591082,14299.142140188505,1.0000000000012221,11080,41.65413533834587,7800320,29324.51127819549,245,5956.122629603244,0.9778880866425993,,0,0,0,26,1,0,0,2.800778100005118,corridor,40,1008,0.0,2.78125,9741.5576171875
central_crn_operational_0ms,24,2,232,8,0.9230769230769231,0.75,0.008547008547008548,0.25,0.9914529914529915,0.8275862068965517,0.8122210574969772,7750.0,14237.128423431339,0.0,14093.969243687427,14259.695806591082,14299.142140188505,1.0000000000012221,11080,41.65413533834587,7800320,29324.51127819549,245,5956.122629603244,0.9778880866425993,,0,0,0,26,1,0,0,2.9799538999795914,corridor,40,1008,0.0,2.96875,9886.4404296875
distributed_crn_honest,26,2,232,6,0.9285714285714286,0.8125,0.008547008547008548,0.1875,0.9914529914529915,0.8666666666666666,0.852208927026802,7750.0,14518.807527558789,535.2149124639669,14362.466348030504,14789.374940763728,14824.43597906217,16.035971301813845,8703,32.71804511278196,9428160,35444.21052631579,180,4818.100968371829,0.9793174767321613,1.0,0,0,0,28,1,0,0,4.378340199997183,corridor,40,1009,0.0,4.265625,9347.6220703125
central_crn_available_0ms,26,2,232,6,0.9285714285714286,0.8125,0.008547008547008548,0.1875,0.9914529914529915,0.8666666666666666,0.852208927026802,7750.0,14257.503659778831,0.0,14098.472813184862,14261.10587665394,14306.562720259097,1.0000000000012221,11073,41.62781954887218,7795392,29305.984962406015,235,5960.7579662245025,0.9787772058159487,,0,0,0,28,1,0,0,2.800757999997586,corridor,40,1009,0.0,2.765625,9744.232421875
central_crn_operational_0ms,26,2,232,6,0.9285714285714286,0.8125,0.008547008547008548,0.1875,0.9914529914529915,0.8666666666666666,0.852208927026802,7750.0,14257.503659778831,0.0,14098.472813184862,14261.10587665394,14306.562720259097,1.0000000000012221,11073,41.62781954887218,7795392,29305.984962406015,235,5960.7579662245025,0.9787772058159487,,0,0,0,28,1,0,0,2.809377300000051,corridor,40,1009,0.0,2.765625,9737.958984375
distributed_crn_honest,25,2,232,7,0.9259259259259259,0.78125,0.008547008547008548,0.21875,0.9914529914529915,0.847457627118644,0.8323666646724434,7750.0,14476.601232492487,496.65009345650645,14311.141831803368,14725.01626632297,14752.632399753636,15.009607059814556,8612,32.37593984962406,9240256,34737.8045112782,154,4843.568658865709,0.9821179749187181,1.0,0,0,0,27,1,0,0,4.473503699991852,corridor,40,1010,0.0,4.390625,9409.736328125
central_crn_available_0ms,25,2,232,7,0.9259259259259259,0.78125,0.008547008547008548,0.21875,0.9914529914529915,0.847457627118644,0.8323666646724434,7750.0,14224.243628972334,0.0,14093.019937079769,14257.069195205855,14300.498170581395,1.0000000000012221,11031,41.46992481203007,7765824,29194.82706766917,202,5975.788746623504,0.981687970265615,,0,0,0,27,1,0,0,2.995907000004081,corridor,40,1010,0.0,3.0,9794.0107421875
central_crn_operational_0ms,25,2,232,7,0.9259259259259259,0.78125,0.008547008547008548,0.21875,0.9914529914529915,0.847457627118644,0.8323666646724434,7750.0,14224.243628972334,0.0,14093.019937079769,14257.069195205855,14300.498170581395,1.0000000000012221,11031,41.46992481203007,7765824,29194.82706766917,202,5975.788746623504,0.981687970265615,,0,0,0,27,1,0,0,2.8490344999881927,corridor,40,1010,0.0,2.796875,9787.3466796875
distributed_crn_honest,37,2,341,13,0.9487179487179487,0.74,0.0058309037900874635,0.26,0.9941690962099126,0.8314606741573033,0.8182654746234073,8399.999999999978,15009.058155792483,946.2161618185095,14522.606478800022,15311.415727740834,15431.869978181921,15.62917664939114,12583,32.01781170483461,13546592,34469.69974554708,278,5004.574847618372,0.9779066995152189,1.0,0,0,0,39,1,0,0,6.5456300000078045,corridor,60,1001,0.0,6.359375,13619.439453125
central_crn_available_0ms,37,2,341,13,0.9487179487179487,0.74,0.0058309037900874635,0.26,0.9941690962099126,0.8314606741573033,0.8182654746234073,8399.999999999978,14360.45985581097,0.0,14133.666659989047,14359.742252869768,14412.367270248295,1.0000000000012221,16169,41.14249363867685,11382976,28964.315521628498,340,6055.077327231716,0.9789721071185602,,0,0,0,39,1,0,0,4.0627454000059515,corridor,60,1001,0.0,3.984375,14216.7265625
central_crn_operational_0ms,37,2,341,13,0.9487179487179487,0.74,0.0058309037900874635,0.26,0.9941690962099126,0.8314606741573033,0.8182654746234073,8399.999999999978,14360.45985581097,0.0,14135.280884359183,14359.742773501313,14412.372066545619,1.0000000000012221,16169,41.14249363867685,11382976,28964.315521628498,340,6055.077327231716,0.9789721071185602,,0,0,0,39,1,0,0,4.05615580000449,corridor,60,1001,0.0,4.015625,14211.15625
distributed_crn_honest,36,4,339,14,0.9,0.72,0.011661807580174927,0.28,0.9883381924198251,0.7999999999999999,0.7806482180431829,8399.999999999978,14970.607300385005,918.4274190609265,14514.49152863518,15258.193748719072,15375.852263670797,17.231830659999044,12619,32.10941475826972,13402816,34103.857506361324,289,5049.896805442914,0.9770980267850068,1.0,0,0,0,40,1,0,0,6.282123799988767,corridor,60,1002,0.0,6.28125,13601.3173828125
central_crn_available_0ms,36,4,339,14,0.9,0.72,0.011661807580174927,0.28,0.9883381924198251,0.7999999999999999,0.7806482180431829,8399.999999999978,14389.051437946404,0.0,14140.647545996842,14379.034411489702,14444.88903064222,1.0000000000012221,16231,41.30025445292621,11426624,29075.37913486005,361,6045.50674782882,0.9776969995687265,,0,0,0,40,1,0,0,4.3206562000268605,corridor,60,1002,0.0,4.296875,14435.7705078125
central_crn_operational_0ms,36,4,339,14,0.9,0.72,0.011661807580174927,0.28,0.9883381924198251,0.7999999999999999,0.7806482180431829,8399.999999999978,14389.051437946404,0.0,14141.10106154748,14379.240669854995,14444.916016866186,1.0000000000012221,16231,41.30025445292621,11426624,29075.37913486005,361,6045.50674782882,0.9776969995687265,,0,0,0,40,1,0,0,4.175439000013284,corridor,60,1002,0.0,4.171875,14346.0517578125
distributed_crn_honest,36,3,341,14,0.9230769230769231,0.72,0.00872093023255814,0.28,0.9912790697674418,0.8089887640449438,0.7927892866215679,9000.0,14839.453134182539,955.3303734737462,14491.031045152937,15137.200294627846,15261.928707579158,14.985090374176835,12536,31.81725888324873,13477280,34206.294416243654,216,5069.789308672142,0.982769623484365,1.0,0,0,0,39,1,0,0,6.90322190002189,corridor,60,1003,0.0,6.75,13615.2109375
central_crn_available_0ms,36,3,341,14,0.9230769230769231,0.72,0.00872093023255814,0.28,0.9912790697674418,0.8089887640449438,0.7927892866215679,9000.0,14346.60548657595,0.0,14140.034158606311,14356.579755428671,14401.87250406101,1.0000000000012221,16134,40.9492385786802,11358336,28828.263959390864,280,6072.728807735815,0.982645345233668,,0,0,0,39,1,0,0,4.850139099988155,corridor,60,1003,0.0,4.734375,14335.744140625
central_crn_operational_0ms,34,3,341,16,0.918918918918919,0.68,0.00872093023255814,0.32,0.9912790697674418,0.7816091954022989,0.7660063319734568,9000.0,14347.714725023952,0.0,14137.67422228895,14356.581804008507,14401.970805810446,1.0000000000012221,16134,40.9492385786802,11358336,28828.263959390864,280,6072.728807735815,0.982645345233668,,0,0,0,37,1,0,0,4.809365699999034,corridor,60,1003,0.0,4.71875,14308.9375
distributed_crn_honest,37,3,341,12,0.925,0.7551020408163265,0.00872093023255814,0.24489795918367346,0.9912790697674418,0.8314606741573034,0.8154935918315358,8000.0,14709.318761194612,960.6782344960301,14495.754998682378,15121.216748797895,15183.597432809209,14.215511316287532,12547,31.92620865139949,13553696,34487.776081424934,230,5071.366154114893,0.9816689248425918,1.0,0,0,0,40,1,0,0,7.178495000000112,corridor,60,1004,0.0,6.796875,13845.5341796875
central_crn_available_0ms,37,3,341,12,0.925,0.7551020408163265,0.00872093023255814,0.24489795918367346,0.9912790697674418,0.8314606741573034,0.8154935918315358,8000.0,14374.643654197283,0.0,14145.404058818869,14378.335522161353,14406.63409923541,1.0000000000012221,16166,41.13486005089059,11380864,28958.94147582697,318,6063.581291600246,0.9803290857354943,,0,0,0,40,1,0,0,4.59789180001826,corridor,60,1004,0.0,4.46875,14325.1181640625
central_crn_operational_0ms,37,3,341,12,0.925,0.7551020408163265,0.00872093023255814,0.24489795918367346,0.9912790697674418,0.8314606741573034,0.8154935918315358,8000.0,14374.643654197283,0.0,14145.404058818869,14378.610804554562,14406.650101149065,1.0000000000012221,16166,41.13486005089059,11380864,28958.94147582697,318,6063.581291600246,0.9803290857354943,,0,0,0,40,1,0,0,4.5769860000000335,corridor,60,1004,0.0,4.46875,14305.1103515625
distributed_crn_honest,37,3,341,13,0.925,0.74,0.00872093023255814,0.26,0.9912790697674418,0.8222222222222222,0.8059641793787916,8349.999999999965,14838.546058092445,886.0966454165962,14539.102362170182,15169.741229113339,15238.361832980272,15.344390350032361,12621,32.03299492385787,13979328,35480.52791878173,248,5030.136744079085,0.9803502099675144,1.0,0,0,0,40,1,0,0,7.266073700011475,corridor,60,1005,0.0,7.078125,13641.4228515625
central_crn_available_0ms,37,3,341,13,0.925,0.74,0.00872093023255814,0.26,0.9912790697674418,0.8222222222222222,0.8059641793787916,8349.999999999965,14352.656431327698,0.0,14139.435331118528,14352.864459473107,14402.482112419337,1.0000000000012221,16219,41.16497461928934,11418176,28980.142131979694,326,6064.0370602385865,0.9799001171465566,,0,0,0,40,1,0,0,4.52074010000797,corridor,60,1005,0.0,4.390625,14270.8701171875
central_crn_operational_0ms,37,3,341,13,0.925,0.74,0.00872093023255814,0.26,0.9912790697674418,0.8222222222222222,0.8059641793787916,8349.999999999965,14352.656431327698,0.0,14139.484301222723,14353.025486043081,14402.734587373334,1.0000000000012221,16219,41.16497461928934,11418176,28980.142131979694,326,6064.0370602385865,0.9799001171465566,,0,0,0,40,1,0,0,4.4735067000146955,corridor,60,1005,0.0,4.421875,14249.0263671875
distributed_crn_honest,36,3,338,14,0.9230769230769231,0.72,0.008797653958944282,0.28,0.9912023460410557,0.8089887640449438,0.7925957458401175,8500.0,14876.55404206803,887.106502408717,14494.219939564133,15186.01889937768,15318.04353414181,15.904654646406517,12598,32.21994884910486,13413248,34304.9820971867,256,5007.9916612793,0.9796793141768535,1.0,0,0,0,39,1,0,0,6.516393400001107,corridor,60,1006,0.0,6.453125,13529.365234375
central_crn_available_0ms,36,3,338,14,0.9230769230769231,0.72,0.008797653958944282,0.28,0.9912023460410557,0.8089887640449438,0.7925957458401175,8500.0,14333.670805590174,0.0,14151.549805877758,14344.187095778423,14394.303233149569,1.0000000000012221,16092,41.15601023017903,11328768,28973.831202046036,314,6056.028260502713,0.9804871986080039,,0,0,0,39,1,0,0,4.489782899996499,corridor,60,1006,0.0,4.453125,14246.0205078125
central_crn_operational_0ms,36,3,338,14,0.9230769230769231,0.72,0.008797653958944282,0.28,0.9912023460410557,0.8089887640449438,0.7925957458401175,8500.0,14333.670805590174,0.0,14151.011136076246,14345.11076997847,14394.393407994312,1.0000000000012221,16092,41.15601023017903,11328768,28973.831202046036,314,6056.028260502713,0.9804871986080039,,0,0,0,39,1,0,0,4.434316200000467,corridor,60,1006,0.0,4.328125,14269.8564453125
distributed_crn_honest,36,3,337,15,0.9230769230769231,0.7058823529411765,0.008823529411764706,0.29411764705882354,0.9911764705882353,0.8000000000000002,0.7834122176716437,9000.0,14774.311569559504,913.4478777615624,14483.657901158602,15081.188322830325,15178.04248781842,15.539260925929458,12488,31.938618925831204,13373248,34202.68030690537,264,4959.426301333031,0.9788597053171044,1.0,0,0,0,39,1,0,0,6.4958390000101645,corridor,60,1007,0.0,6.25,13441.2080078125
central_crn_available_0ms,36,3,337,15,0.9230769230769231,0.7058823529411765,0.008823529411764706,0.29411764705882354,0.9911764705882353,0.8000000000000002,0.7834122176716437,9000.0,14347.067753607744,0.0,14138.25369549252,14363.055005845436,14461.726644673086,1.0000000000012221,16019,40.969309462915604,11277376,28842.393861892582,334,6042.789035021519,0.9791497596604033,,0,0,0,39,1,0,0,4.3933367999852635,corridor,60,1007,0.0,4.234375,14171.2119140625
central_crn_operational_0ms,36,3,337,15,0.9230769230769231,0.7058823529411765,0.008823529411764706,0.29411764705882354,0.9911764705882353,0.8000000000000002,0.7834122176716437,9000.0,14347.067753607744,0.0,14139.902082789136,14363.121061000857,14461.799677557554,1.0000000000012221,16019,40.969309462915604,11277376,28842.393861892582,334,6042.789035021519,0.9791497596604033,,0,0,0,39,1,0,0,4.3378552999929525,corridor,60,1007,0.0,4.21875,14194.5478515625
distributed_crn_honest,34,3,339,16,0.918918918918919,0.68,0.008771929824561403,0.32,0.9912280701754386,0.7816091954022989,0.7658665940314572,9000.0,14807.66137855453,850.201184846714,14488.08878482732,15087.301305968653,15190.781470413447,15.787762591090624,12468,31.806122448979593,13011968,33193.795918367345,240,5086.736390647855,0.9807507218479307,1.0,0,0,0,37,1,0,0,6.317316299973754,corridor,60,1008,0.0,6.234375,13487.560546875
central_crn_available_0ms,34,3,339,16,0.918918918918919,0.68,0.008771929824561403,0.32,0.9912280701754386,0.7816091954022989,0.7658665940314572,9000.0,14349.58170930604,0.0,14137.34012348111,14370.46637734841,14425.35174312198,1.0000000000012221,16089,41.04336734693877,11326656,28894.530612244896,307,6061.274770589201,0.9809186400646405,,0,0,0,37,1,0,0,4.493199599994114,corridor,60,1008,0.0,4.453125,14245.021484375
central_crn_operational_0ms,34,3,339,16,0.918918918918919,0.68,0.008771929824561403,0.32,0.9912280701754386,0.7816091954022989,0.7658665940314572,9000.0,14349.58170930604,0.0,14137.34012348111,14370.46637734841,14425.35174312198,1.0000000000012221,16089,41.04336734693877,11326656,28894.530612244896,307,6061.274770589201,0.9809186400646405,,0,0,0,37,1,0,0,4.331554100004723,corridor,60,1008,0.0,4.28125,14269.740234375
distributed_crn_honest,36,3,341,14,0.9230769230769231,0.72,0.00872093023255814,0.28,0.9912790697674418,0.8089887640449438,0.7927892866215679,9000.0,14845.89100002075,872.4779765965008,14468.175487682398,15130.53061792982,15251.01250953435,15.704771018477715,12598,31.9746192893401,13520576,34316.182741116754,259,5049.351213462117,0.9794411811398634,1.0,0,0,0,39,1,0,0,6.658541799988598,corridor,60,1009,0.0,6.640625,13571.5576171875
central_crn_available_0ms,36,3,341,14,0.9230769230769231,0.72,0.00872093023255814,0.28,0.9912790697674418,0.8089887640449438,0.7927892866215679,9000.0,14371.852194952005,0.0,14141.98178251928,14373.213330363375,14419.712600577768,1.0000000000012221,16186,41.08121827411168,11394944,28921.17766497462,338,6052.236451749019,0.979117756085506,,0,0,0,39,1,0,0,4.423273799999151,corridor,60,1009,0.0,4.390625,14334.3525390625
central_crn_operational_0ms,36,3,341,14,0.9230769230769231,0.72,0.00872093023255814,0.28,0.9912790697674418,0.8089887640449438,0.7927892866215679,9000.0,14371.852194952005,0.0,14142.460174206179,14373.485557445647,14419.761290830544,1.0000000000012221,16186,41.08121827411168,11394944,28921.17766497462,338,6052.236451749019,0.979117756085506,,0,0,0,39,1,0,0,4.343605600006413,corridor,60,1009,0.0,4.296875,14331.1572265625
distributed_crn_honest,35,3,340,15,0.9210526315789473,0.7,0.008746355685131196,0.3,0.9912536443148688,0.7954545454545453,0.7794055989795936,8399.999999999978,14870.111156878907,854.1002909700784,14450.690799788144,15155.366466255897,15272.007689347676,15.213736125362942,12615,32.099236641221374,13207552,33607.00254452926,222,5087.290936550387,0.9823226317875545,1.0,0,0,0,38,1,0,0,6.462343499995768,corridor,60,1010,0.0,6.375,13585.607421875
central_crn_available_0ms,35,3,340,15,0.9210526315789473,0.7,0.008746355685131196,0.3,0.9912536443148688,0.7954545454545453,0.7794055989795936,8399.999999999978,14345.1117318292,0.0,14141.3562213786,14353.574760276242,14419.195299535731,1.0000000000012221,16160,41.11959287531807,11376640,28948.19338422392,296,6064.326214357028,0.9816212871287129,,0,0,0,38,1,0,0,4.486764000001131,corridor,60,1010,0.0,4.265625,14406.7529296875
central_crn_operational_0ms,35,3,340,15,0.9210526315789473,0.7,0.008746355685131196,0.3,0.9912536443148688,0.7954545454545453,0.7794055989795936,8399.999999999978,14345.1117318292,0.0,14141.3562213786,14353.574760276242,14419.195299535731,1.0000000000012221,16160,41.11959287531807,11376640,28948.19338422392,296,6064.326214357028,0.9816212871287129,,0,0,0,38,1,0,0,4.379013500001747,corridor,60,1010,0.0,4.203125,14323.0966796875
distributed_crn_honest,44,4,434,20,0.9166666666666666,0.6875,0.0091324200913242,0.3125,0.9908675799086758,0.7857142857142857,0.7693847632312516,9000.0,14791.057940913808,1030.787267750467,14604.21922624044,15412.665422895432,15604.171597266353,15.565980381818179,15756,31.38645418326693,15937888,31748.780876494024,317,5172.74477975284,0.9798806803757298,1.0,0,0,0,48,1,0,0,7.487347699992824,corridor,80,1001,0.0,7.296875,17017.4736328125
central_crn_available_0ms,44,4,434,20,0.9166666666666666,0.6875,0.0091324200913242,0.3125,0.9908675799086758,0.7857142857142857,0.7693847632312516,9000.0,14391.452911894365,0.0,14182.787690054845,14443.875042783457,14515.145668833016,1.0000000000012221,20264,40.366533864541836,14265856,28418.03984063745,401,6173.562171734027,0.9802112120015791,,0,0,0,48,1,0,0,5.1242948999861255,corridor,80,1001,0.0,5.046875,17804.3759765625
